Srce,Province,PublishedDate,PropertyType,PropertyState,MtTot,Bdroom,Bath,Parking,PriceUF,Link,Description
"portal inmobiliario","Nunoa","12/5/2020","House","Propiedades usadas","125 m²","4","2","1","115.000.000 $","https://www.portalinmobiliario.com/venta/casa/nunoa-metropolitana/5519686-guillermo-mann-calle-1-uda#position=6&type=item&tracking_id=473f4d6c-e2d2-4173-89ee-e6579b14165d","Descripción Casa de dos pisos ubicado cerca del Metro Ñuble Zona Comercial y Habitacional 4 dormitorios 2 baños 1 Estacionamiento. Antejardín PatioLiving-Comedor-Cocina en espacio abiertoTerraza techada Metro Ñuble  línea 5 y 6  Colegios Supermercados Locomoción Colectiva"
"portal inmobiliario","Providencia","01-06-2020","Aparment","Propiedades usadas","130 m²","3.0","3.0","2.0","7.000 UF","https://www.portalinmobiliario.com/MLC-529809431-departamento-en-venta-bosque-norte-_JM#position=18&type=item&tracking_id=f973b25a-3cb2-42df-90e6-e838c3557883","Descripción Amplio y luminoso departamento. Living comedor con salida a terraza y con vista a Av. El Bosque. Cocina amoblada con comedor de diario loggia. 3 dormitorios 2 baños 2 con salida a terraza. Estacionamiento bodega. Cerca locomoción comercio colegios plazas iglesia restaurantes. No dejar de ver. Metros son aproximados. FPE1865"
"portal inmobiliario","Providencia","06-03-2020","Aparment","Propiedades usadas","113.41 m²","4.0","3.0","1.0","6.980 UF","https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5439379-suecia-carlos-antunez-uda#position=35&type=item&tracking_id=f973b25a-3cb2-42df-90e6-e838c3557883","Descripción INMEJORABLE UBICACION Y ORIENTACION! Nor Oriente Suecia con Carlos Antunez caminable a Metro. Recién remodelado piso flotante nuevo. Dormitorio principal con baño en suite closet y terraza. Otros 2 dormitorios de muy buen tamaño que comparten un baño. Dormitorio y baño de servicio. Hall living-comedor con terraza cocina y loggia. 1 estacionamiento bajo el edificio y 1 bodega de muy buen tamaño en subterráneo. Terminaciones Piso baños: cerámica Piso dormitorios: piso fotolaminado Suministros Agua caliente: calefón Características propiedad hall loggia cocina amoblada portón automático Características comunidad accesos controlados citófono estacionamiento de visitas portón eléctrico Gastos Contribuciones: $ 177.458 Gastos comunes: $ 120.000 Estacionamientos y bodegas Estacionamientos: 1 Bodegas: 1"
"portal inmobiliario","Providencia","17-03-2020","Aparment","Propiedades usadas","102 m²","3.0","2.0","1.0","6.500 UF","https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5513692-metro-pedro-de-valdivia-providencia-uda#position=33&type=item&tracking_id=f973b25a-3cb2-42df-90e6-e838c3557883","Descripción Departamento excelente ubicación a pasos del metro Pedro de Valdivia en pleno providencia NO tiene terraza 3 dormitorios  principal en suite walk in closet 2 baños 1 estacionamiento subterráneo sin bodega. Gastos comunes aprox. 148.000 incluye cuenta de agua potable. Contribuciones trimestrales $118.000.- Puede ser usado como oficina para profesionales. No dejar de visitar. Terminaciones Piso baños: baldosa Piso dormitorios: piso flotante Suministros Agua caliente: termo Calefacción: otro Características propiedad alarma cocina americana comedor de diario hall cocina amoblada cocina equipada persianas portón automático Características comunidad accesos controlados citófono portón eléctrico Gastos Contribuciones: $ 118.000 Gastos comunes: $ 148.000 Estacionamientos y bodegas Estacionamientos: 1"
"portal inmobiliario","Providencia","05-06-2020","Aparment","Propiedades usadas","127 m²","4.0","5.0","3.0","6.990 UF","https://www.portalinmobiliario.com/MLC-530683961-propiedad-en-av-manuel-montt-av-francisco-bilbao-_JM#position=14&type=item&tracking_id=f973b25a-3cb2-42df-90e6-e838c3557883","Descripción Cómodo departamento de 127 metros totales a sólo 4 cuadras del Metro Inés de Suárez. Cuenta con 3 dormitorios 2 baños completos más dormitorio y baño de servicio que puede ser usado como escritorio o cuarto dormitorio. Hall de entrada cocina tradicional amoblada con logia living comedor juntos con salida a terraza con orientación norte. Dormitorio principal también con salida a terraza. Todos los dormitorios con closets. Pisos de cerámica en todo el departamento. Superficie útil: 106 metros cuadrados más 21 metros de terrazas aproximados. Incluye 1 estacionamiento de uso y goce exclusivo en superficie y techado y 1 bodega de 4 metros cuadrados aproximados en subterráneo. Edificio de 4 pisos construido en el año 1981 con 4 departamentos por piso sin ascensor. Cuenta con conserjería diurna citófonos y portón eléctrico. Accesos pasillos y escaleras amplias y cómodas. Gastos comunes: $80.000.- aproximados. Contribuciones: $125.000.- aproximados. Excelente oportunidad para vivir en un barrio seguro cerca de todo tipo de comercio servicios restaurantes cafés parques colegios Metro y con gran conectividad con toda la ciudad. Más información: contacto@hrcorredores.com / +562 2233 2482 / +569 4586 8578"
"portal inmobiliario","Providencia","13-01-2020","Aparment","Propiedades usadas","102 m²","3.0","2.0","1.0","180.000.000 $","https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5349177-excelente-departamento-a-pasos-de-providencia-uda#position=37&type=item&tracking_id=f973b25a-3cb2-42df-90e6-e838c3557883","Descripción Excelente departamento a pasos de Providencia amplio espacio con cocina americana y estar 3 amplios dormitorios y 2 baños.Gastos comunes incluyen agua. A dos cuadras de estación de metro  comercio bancos restaurantes etc. Estacionamientos y bodegas Estacionamientos: 1"
"portal inmobiliario","Providencia","07-05-2020","Aparment","Propiedades usadas","150 m²","3.0","2.0","1.0","7.000 UF","https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5598526-amplio-departamento-con-jardin-metro-tobalaba-uda#position=26&type=item&tracking_id=f973b25a-3cb2-42df-90e6-e838c3557883","Descripción Amplio departamento en primer piso con jardín con excelente ubicación a pasos de Metro Tobalaba y Los Leones Mall Costanera Center comercio restaurantes supermercados bancos. Orientación Oriente - Poniente. PROGRAMACIÓN: Hall living comedor con salida a terraza y amplio jardín cocina logia 2 dormitorios 1 baño con luz natural pieza y baño de servicio. El departamento cuenta con acceso de vehículo independiente del edificio y estacionamiento techado. Todo el departamento tiene piso de parquet en excelente estado y calefacción central. Estacionamientos y bodegas Estacionamientos: 1"
"portal inmobiliario","Providencia","08-05-2020","Aparment","Propiedades usadas","110 m²","3.0","2.0","1.0","6.500 UF","https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5602387-amapolas-2081-uda#position=25&type=item&tracking_id=f973b25a-3cb2-42df-90e6-e838c3557883","Descripción Características propiedad comedor de diario loggia pieza de planchado cocina amoblada persianas Características comunidad citófono portón eléctrico Estacionamientos y bodegas Estacionamientos: 1 Bodegas: 1"
"portal inmobiliario","Providencia","25-05-2020","Aparment","Propiedades usadas","126 m²","4.0","3.0","1.0","7.000 UF","https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5586614-francisco-bilbao-3775-uda#position=20&type=item&tracking_id=f973b25a-3cb2-42df-90e6-e838c3557883","Descripción Visitas Incluso Fines de Semana previa coordinación. En venta amplio departamento con 3 dormitorios más un cuarto de servicio. 3 baños 1 terraza con imponente vista. 1 Estacionamiento + 1 Bodega. Baños y cocina antiguos GC: 120.000 Contribuciones : $130.000 Piso 25 Orientación: Suroriente Edificio construido en 1983 Piso Flotante en todo el departamento. Gastos Contribuciones: $ 130.000 Gastos comunes: $ 120.000 Estacionamientos y bodegas Estacionamientos: 1 Bodegas: 1"
"portal inmobiliario","Providencia","18-03-2020","Aparment","Propiedades usadas","104 m²","3.0","3.0","3.0","6.523 UF","https://www.portalinmobiliario.com/MLC-522359238-propiedad-en-arturo-claro-parque-ines-de-suarez-_JM#position=31&type=item&tracking_id=f973b25a-3cb2-42df-90e6-e838c3557883","Descripción Excelente departamento en uno de los mejores sectores de Providencia. Calle tranquila a pasos del Parque Inés de Suárez y de la estación de Metro del mismo nombre. Muy amplio living comedor luminoso. Terraza con linda vista. Cocina tradicional con log"
"portal inmobiliario","Providencia","13-05-2020","Aparment","Propiedades usadas","120 m²","3.0","2.0","1.0","7.000 UF","https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5610359-carlos-antunez-avenida-el-bosque-providencia-uda#position=39&type=item&tracking_id=f973b25a-3cb2-42df-90e6-e838c3557883","Descripción ¡¡¡DISPONIBILIDAD INMEDIATA!!! SE VENDE O ARRIENDA amplio y luminoso departamento en la comuna de providencia  con excelente distribución 3 amplios dormitorios 2 baños completos 1 estacionamiento y 1 bodega. Excelente ubicación cercano a estaciones de metro y avenida principal. Características - 140 mts cuadrados - 3er piso; orientación sur oriente - Hall de entrada - 2 terrazas - conexión para lavadora en la cocina - gastos comunes: $ 120.000 - Conserjería 24/7 TAMBIÉN DISPONIBLE PARA ARRIENDO $750.000 MIL (25 UF)"
"portal inmobiliario","Providencia","18-06-2020","Aparment","Propiedades usadas","122 m²","3.0","4.0","2.0","6.750 UF","https://www.portalinmobiliario.com/MLC-533014407-suecia-lota-metro-los-leones-_JM#position=8&type=item&tracking_id=f973b25a-3cb2-42df-90e6-e838c3557883","Descripción Excelente departamento ubicado a pasos del metro Los Leones 3 Dormitorios + Servicio 2 Baños Cocina Living-comedor Terrazas. Dormitorio principal en suite.Amplios espacios terraza con salida jardín privado. Precio incluye 1 estacionamiento y 1 bodega. Edificio cuenta con Conserjería. 24hrs. Para mas información favor contactar!"
"portal inmobiliario","Providencia","04-05-2020","Aparment","Propiedades usadas","143 m²","4.0","3.0","1.0","7.000 UF","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5589423-maginifica-vistapiso-25orienteamplios-espaciosa-pasos-del-metrooportunidad-uda#position=27&type=item&tracking_id=f973b25a-3cb2-42df-90e6-e838c3557883","Descripción MAGNIFICA VISTA...........PISO 25..........ORIENTACION ORIENTE..........AMPLIOS E ILUMINADOS ESPACIOS...........A PASOS DEL METRO.......ESTACIONAMIENTO....BODEGA.......OPORTUNIDAD......TRES DORMITORIOS MAS SERVICIOS............GASTOS COMUNES $120.000.- APROXIMADO SIN CALEFACCION........OPORTUNIDAD...NO DEJE DE VISTAR Estacionamientos y bodegas Estacionamientos: 1 Bodegas: 1"
"portal inmobiliario","Providencia","18-05-2020","Aparment","Propiedades usadas","110 m²","3.0","3.0","1.0","170.000.000 $","https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5618246-hernando-de-aguirre-carmen-silva-uda#position=21&type=item&tracking_id=f973b25a-3cb2-42df-90e6-e838c3557883","Descripción Esta propiedad se puede visitar desde el 15 DE JUNIO 2020 puede agendar desde ahora su visita Estamos a su disposición para atender virtualmente sus consultas sobre esta propiedad por correeo teléfono y WhatsApp. Excelente ubicación sector sector Hernando de Aguirre El Bosque Sur solo a 5 cuadras de Providencia y a cuadras metro Tobalaba. Edificio 20 años de antiguedad tranquilo en buen estado con vista y balcones que rodea todo el departamento balcones con toldos. Piso flotante en todo el dpto ventanas termopanel todo el dpto está pntado recién color blanco. Pasillo Living- Comedor luminoso salida a balcón cocina con muebles incluye horno y campana con loggia buen tamaño. Cuenta con 3 Dormitorios todos son en Suite el Dormitorio Principal con salida a terraza otro Dormitorio amplio con closet y en suite y el 3er Dormitorio pequeño puede ser de servicio o también puede ser utilizados como escritorio. Posee 1 estacionamiento techado y bodega amplia con repisas Gasto Común: $140.000 aprox ascensores consejería 24 hrs. No posee calefacción Vende exclusivo Corredor de Propiedades Nicole Sanz  9 9537 3880 NS Propiedades SPA Terminaciones Piso baños: cerámica Piso dormitorios: piso flotante Suministros Agua caliente: calefón Características propiedad hall cocina amoblada Características comunidad accesos controlados circuito cerrado de tv citófono portón eléctrico Gastos Gastos comunes: $ 130.000 Estacionamientos y bodegas Estacionamientos: 1 Bodegas: 1"
"portal inmobiliario","Providencia","02-06-2020","Aparment","Propiedades usadas","113.2 m²","3.0","2.0","1.0","6.900 UF","https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5589440-genova-perdo-de-valdivia-uda#position=17&type=item&tracking_id=f973b25a-3cb2-42df-90e6-e838c3557883","Descripción Amplio y luminoso departamento ubicado a cuadras de providencia en calle interior y muy poco transitada el edificio tiene salida también a Galvarino Gallardo. piso 3° Terminaciones Piso baños: porcelanato Piso dormitorios: piso flotante Suministros Agua caliente: central agua caliente Características propiedad loggia terraza con malla cocina equipada portón automático Características comunidad accesos controlados áreas verdes citófono estacionamiento de visitas gimnasio juegos infantiles piscina portón eléctrico sala de eventos sala de juegos Gastos Contribuciones: $ 106.222 Gastos comunes: $ 120.000 Estacionamientos y bodegas Estacionamientos: 1 Bodegas: 1"
"portal inmobiliario","Providencia","22-06-2020","Aparment","Propiedades usadas","100 m²","3.0","2.0","1.0","185.000.000 $","https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5591004-maravillosa-vista-av-santa-maria-uda#position=5&type=item&tracking_id=f973b25a-3cb2-42df-90e6-e838c3557883","Descripción MODERNO LUMINOSO. Amplio living comedor con maravillosa vista despejada cocina equipada (encimera horno campana retráctil) 3 dormitorios (en dos caben cama matrimonial) 2 baños piso porcelanato. Calefacción central apoyado con paneles solares en todo el depto ventanas termopanel. 1 estacionamiento y bodega Edificio muy seguro con circuito cerrado acceso a edificio y ascensor con huella digital. Sala de eventos lavandería sala de reciclaje y un amplio jardín Cómodos estacionamientos de visitas. Gastos Comunes $150.000 Contribuciones $ 130.000 Estacionamientos y bodegas Estacionamientos: 1 Bodegas: 1"
"portal inmobiliario","Providencia","07-02-2020","Aparment","Propiedades usadas","130 m²","3.0","3.0","1.0","184.000.000 $","https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5413940-antonio-bellet-perez-valenzuela-uda#position=36&type=item&tracking_id=f973b25a-3cb2-42df-90e6-e838c3557883","Descripción Amplio departamento en primer piso elevado con entrada independiente en privilegiada ubicación frente al Parque y cercano metro Pedro De Valdivia. Todo piso de parque. Hall y recibos amplios separados muy luminosos. Cocina de excelente tamaño modelada. Lavadero aparte. Dependencias completas . 3 dormitorios 2 baños completos Estacionamiento subterráneo. Gastos Comunes $ 106.000 Contribuciones departamento y bodega $188.343 cada cuota Para visitas contactarse con oficina de Juan Carlos Valdivia Propiedades al 222428940 Terminaciones Piso baños: cerámica Piso dormitorios: parquet Características propiedad hall reja en ventanas cocina amoblada cocina equipada portón automático Características comunidad accesos controlados citófono portón eléctrico Gastos Gastos comunes: $ 106.000 Contribuciones: $ 175.996 Estacionamientos y bodegas Estacionamientos: 1"
"portal inmobiliario","Providencia","15-06-2020","Aparment","Propiedades usadas","110 m²","3.0","3.0","2.0","184.000.000 $","https://www.portalinmobiliario.com/MLC-532282511-departamento-en-venta-metro-pedro-de-valdivia-_JM#position=9&type=item&tracking_id=f973b25a-3cb2-42df-90e6-e838c3557883","Descripción Nor Oriente-Muy luminoso y bien mantenido-Primer piso elevado-Amplio hall de acceso -Living y comedor con salida a terraza en ele-3 dormitorios de buen tamaño-2 baños -Cocina de buen porte modernizada- Loggia -Dependencias de servicio- Estacionamiento subterraneo- Todas las ventanas con protecciones exteriores y cortinas roller al interior--Todo piso parquet buen estado-Silencioso -Estupenda conectividad- Edificio rodeado arboles y frente a parque."
"portal inmobiliario","Providencia","19-06-2020","Aparment","Propiedades usadas","130 m²","3.0","4.0","2.0","199.990.000 $","https://www.portalinmobiliario.com/MLC-533235072-lota-holanda-_JM#position=7&type=item&tracking_id=f973b25a-3cb2-42df-90e6-e838c3557883","Descripción Lindo departamento ubicado en el mejor sector de providencia lota/ holanda amplio tres dormitorios de muy buen tamaño dos baños uno en suite y el segundo se comparte para los otros dos dormitorios cada dormitorio tiene su terraza posibilidad de ampliarlos rica cocina amplia semi re modelada con buena logia servicios con baño y gran closet. Cocina con logia amplia piso 5 excelente ubicación  nor poniente estacionamiento y bodega."
"portal inmobiliario","Providencia","25-06-2020","Aparment","Propiedades usadas","210 m²","3.0","2.0","1.0","6.990 UF","https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5683455-departamento-primer-piso-con-amplio-patio-privado-ubicado-en-pio-x-con-holanda-uda#position=3&type=item&tracking_id=f973b25a-3cb2-42df-90e6-e838c3557883","Descripción Departamento en primer piso con patio con entrada independiente de auto. Amplios espacios piso parquet pulido impecable falta vitrificar cuenta con living comedor cocina dos dormitorios con closet y dos baños loggia y pieza de servicio. El departamento cuenta con calefacción por losa radiante. Agua caliente por caldera. Excelente ubicación en la comuna de Providencia con acceso inmediato a importantes avenidas y autopistas que permiten una conexión inmediata a todos los puntos de la ciudad. Cuenta con Estacionamiento y Bodega. Solicite su visita a Daniela Pezoa Whatsapp +56998714011. Entra directo a : https://wa.me/56998714011 Terminaciones Piso baños: cerámica Piso dormitorios: parquet Suministros Agua caliente: caldera Calefacción: losa radiante Características propiedad comedor de diario hall loggia cocina amoblada cocina equipada Características comunidad accesos controlados áreas verdes citófono Gastos Gastos comunes: $ 220.000 Estacionamientos y bodegas Estacionamientos: 1 Bodegas: 1"
"portal inmobiliario","Providencia","08-06-2020","Aparment","Propiedades usadas","153 m²","4.0","2.0","1.0","6.400 UF","https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5654949-miguel-claro-con-bilbao-uda#position=11&type=item&tracking_id=f973b25a-3cb2-42df-90e6-e838c3557883","Descripción Amplio departamento antiguo sólido en primer piso con parquet en excelente ubicación de Providencia Av. Miguel Claro. Estacionamiento directo por Miguel Claro. Estacionamientos y bodegas Estacionamientos: 1"
"portal inmobiliario","Providencia","22-06-2020","Aparment","Propiedades usadas","129 m²","3.0","2.0","1.0","199.990.000 $","https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5640074-miguel-claro-francisco-bilbao-uda#position=6&type=item&tracking_id=f973b25a-3cb2-42df-90e6-e838c3557883","Descripción VISITAS LLAMAR A LA CORREDORA TELEFONOS 997457275 -993182184 EXCELENTE SECTOR y UBICACION  PLUSVALIA luminoso trivista oriente Norte Poniente Sur Piso Parquet 2° piso sin ascensor. Hall de distribución amplio Living comedor separados piso parquet y terraza tres dormitorios muy amplios principal tiene salida a terraza dos baños cocina logia inntegrada. pieza y baño de servicio. Estacionamiento en Superficie y Bodega. Edificio de construcción sólida año 1953 son en total 6 departamentos y 2 por pisos. Gastos comunes bajo $ 65000 apróx.el incluye el agua. Atención Inversionistas canon de arriendo apróx $ 550000- Contribuciones total $ 160000- ( incluye depto + estac +bodega)"
"portal inmobiliario","Providencia","18-03-2020","Aparment","Propiedades usadas","104 m²","3.0","3.0","3.0","6.523 UF","https://www.portalinmobiliario.com/MLC-522359193-propiedad-en-arturo-claro-parque-ines-de-suarez-_JM#position=32&type=item&tracking_id=f973b25a-3cb2-42df-90e6-e838c3557883","Descripción Excelente departamento en uno de los mejores sectores de Providencia. Calle tranquila a pasos del Parque Inés de Suárez y de la estación de Metro del mismo nombre. Muy amplio living comedor luminoso. Terraza con linda vista. Cocina tradicional con log"
"portal inmobiliario","Providencia","17-05-2020","Aparment","Propiedades usadas","126 m²","4.0","3.0","1.0","6.975 UF","https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5615079-metro-los-leones-uda#position=22&type=item&tracking_id=f973b25a-3cb2-42df-90e6-e838c3557883","Descripción Depto con excelente conectividad Living comedorrica terraza cocina logia 3 dormitorios mas pieza y baño de servicio 2 baños más. Piso de Parquet vitrificado calefacción central (no operativa ) orientación norte. Contribuciones $140.000 trimestrales. a muy buen precio. Terminaciones Piso baños: cerámica Piso dormitorios: parquet Suministros Agua caliente: calefón Calefacción: otro Características comunidad accesos controlados estacionamiento de visitas Gastos Gastos comunes: $ 100.000 Estacionamientos y bodegas Estacionamientos: 1 Bodegas: 1"
"portal inmobiliario","Providencia","22-06-2020","Aparment","Propiedades usadas","143 m²","4.0","3.0","1.0","7.000 UF","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5607764-maginifica-vistapiso-25orienteamplios-espaciosa-pasos-del-metrooportunidad-uda#position=4&type=item&tracking_id=f973b25a-3cb2-42df-90e6-e838c3557883","Descripción MAGNIFICA VISTA...........PISO 25..........ORIENTACION ORIENTE..........AMPLIOS E ILUMINADOS ESPACIOS...........A PASOS DEL METRO.......ESTACIONAMIENTO....BODEGA.......OPORTUNIDAD......TRES DORMITORIOS MAS SERVICIOS............GASTOS COMUNES $120.000.- APROXIMADO SIN CALEFACCION........OPORTUNIDAD...NO DEJE DE VISTAR Estacionamientos y bodegas Estacionamientos: 1 Bodegas: 1"
"portal inmobiliario","Providencia","05-06-2020","Aparment","Propiedades usadas","115 m²","3.0","2.0","1.0","198.000.000 $","https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5650436-a-pasos-metro-manuel-montt-uda#position=12&type=item&tracking_id=f973b25a-3cb2-42df-90e6-e838c3557883","Descripción VENDO Lindo departamento estilo francés ubicado en un 3° piso sin ascensor a pasos de Metro Manuel Montt. Cuenta con hall  living y comedor separados de grandes espacios 2 amplios dormitorios con closet y 1 baño completo de gran tamaño más dormitorio y pieza de servicio. Cocina tradicional amoblada. 1 estacionamiento y bodega juntos (cerrado) IDEAL PARA REMODELAR !!!! Vende Valentina González Solar +56993196057 Terminaciones Piso baños: cerámica Piso dormitorios: parquet Suministros Agua caliente: calefón Calefacción: otro Características propiedad hall cocina amoblada persianas Características comunidad accesos controlados portón eléctrico Gastos Gastos comunes: $ 60.000 Estacionamientos y bodegas Estacionamientos: 1 Bodegas: 1"
"portal inmobiliario","Providencia","12-05-2020","Aparment","Propiedades usadas","111 m²","4.0","2.0","1.0","7.000 UF","https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5609587-suecia-carlos-antunez-recien-remodelado-uda#position=40&type=item&tracking_id=f973b25a-3cb2-42df-90e6-e838c3557883","Descripción Trébol Propiedades vende departamento recién remodelado muy luminoso con vista nororiente. Ubicado en calle Suecia con Carlos Antúnez piso 6. A 7 minutos caminando Metro Estación Los Leones (Lineas 1-6) Tres amplios dormitorios principal en suite y terraza. Pieza y baño de servicio. Estacionamiento techado en superficie y bodega subterránea amplia. – Contribuciones: $ 177.458 – Gastos comunes: $ 120.000"
"portal inmobiliario","Providencia","10-05-2020","Aparment","Propiedades usadas","105 m²","3.0","2.0","1.0","180.000.000 $","https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5603952-metro-pedro-de-valdivia-uda#position=24&type=item&tracking_id=f973b25a-3cb2-42df-90e6-e838c3557883","Descripción Metro Pedro de Valdivia -180 millones 3 dormitorios 2 baños Amplios dormitorios con vista panoramica . cocina independiente con loggia . dept renovado impecable .Termopaneles . bodega interior . Estacionamiento privado . El edificio esta en una parque .seguridad 24 horas . A Pasos del metro Pedro de Valdivia-180 millones vende languedoc immobilier .982948622 Estacionamientos y bodegas Estacionamientos: 1"
"portal inmobiliario","Providencia","11-03-2020","Aparment","Propiedades usadas","143 m²","4.0","3.0","1.0","7.000 UF","https://www.portalinmobiliario.com/venta/departamento/las-condes-metropolitana/5497948-maginifica-vistapiso-25orienteamplios-espaciosa-pasos-del-metrooportunidad-uda#position=34&type=item&tracking_id=f973b25a-3cb2-42df-90e6-e838c3557883","Descripción MAGNIFICA VISTA...........PISO 25..........ORIENTACION ORIENTE..........AMPLIOS E ILUMINADOS ESPACIOS...........A PASOS DEL METRO.......ESTACIONAMIENTO....BODEGA.......OPORTUNIDAD......TRES DORMITORIOS MAS SERVICIOS............GASTOS COMUNES $120.000.- APROXIMADO SIN CALEFACCION........OPORTUNIDAD...NO DEJE DE VISTAR Estacionamientos y bodegas Estacionamientos: 1 Bodegas: 1"
"portal inmobiliario","Providencia","21-04-2020","Aparment","Propiedades usadas","102 m²","3.0","3.0","2.0","7.000 UF","https://www.portalinmobiliario.com/MLC-524330918-departamento-en-venta-metro-pedro-de-valdivia-_JM#position=29&type=item&tracking_id=f973b25a-3cb2-42df-90e6-e838c3557883","Descripción Atención Inversionistas Departamento arrendado hasta enero. Departamento excelente ubicación a pasos del metro Pedro de Valdivia en pleno providencia NO tiene terraza 3 dormitorios  principal en suite walk in closet 2 baños 1 estacionamiento subterráneo sin bodega. Gastos comunes aprox. 148.000 incluye cuenta de agua potable. Contribuciones trimestrales $118.000.- Puede ser usado como oficina para profesionales. No dejar de visitar. fnc1705"
"portal inmobiliario","Providencia","26-03-2020","Aparment","Propiedades usadas","120 m²","3.0","3.0","2.0","6.900 UF","https://www.portalinmobiliario.com/MLC-522728812-propiedad-en-lotalos-leones-_JM#position=30&type=item&tracking_id=f973b25a-3cb2-42df-90e6-e838c3557883","Descripción Acogedor departamento en el mejor barrio de Providencia consta de dormitorio principal en suite más 2 dormitorios que comparten 1 baño living comedor oriente cocina y loggia. Dos estacionamientos y bodega."
"portal inmobiliario","Providencia","04-06-2020","Aparment","Propiedades usadas","104 m²","3.0","2.0","1.0","6.900 UF","https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5645895-ricardo-lyon-bustos-uda#position=15&type=item&tracking_id=f973b25a-3cb2-42df-90e6-e838c3557883","Descripción Acogedor y amplio departamento en 5º Piso. Orientación Nor-Poniente. Amplio Living-comedor. Gran Terraza. Cocina con logia separada. 3 dormitorios (en los tres dormitorios caben cama de 2 plazas). En habitación principal con ventanal termo panel. 2 baños con tina. Baño principal con ventilación y luz natural. Living-Comedor y Habitaciones piso flotante. Estacionamiento y bodega. EDIFICIO Dos ascensores. Conserje día y noche. Control de acceso por cámaras. Edificio de sólo 6 pisos. Excelente barrio. Muy bien ubicado. A 2 cuadras de Bilbao del Metro Inés de Suárez de Pedro de Valdivia. Cercano a Supermercados Bancos Colegios Gimnasios etc. Gastos comunes aprox. $145.000 AMOBLADO OPCIONAL Terminaciones Piso baños: cerámica Piso dormitorios: piso flotante Suministros Agua caliente: calefón Calefacción: otro Características propiedad loggia cocina amoblada portón automático Características comunidad accesos controlados citófono portón eléctrico Gastos Contribuciones: $ 150.000 Gastos comunes: $ 145.000 Otros suministros internet wi-fi Estacionamientos y bodegas Estacionamientos: 1 Bodegas: 1"
"portal inmobiliario","Providencia","12-05-2020","Aparment","Propiedades usadas","100 m²","3.0","2.0","1.0","6.450 UF","https://www.portalinmobiliario.com/venta/departamento/providencia-metropolitana/5607307-roman-diaz-manuel-a-maira-uda#position=23&type=item&tracking_id=f973b25a-3cb2-42df-90e6-e838c3557883","Descripción Excelente Departamento luminoso cercano al barrio Italia Living y Comedor amplios con salida a la terraza Cocina separada Loggiacomedor de diario amplios espacios interiores 3 dormitorios principal en suite con terraza 2 Baños El Departamento esta en excelente estado Incliye Estacionamiento y Bodega El edificio cuenta con Piscina Cercano al Barrio Italia Cercano a Colegios Barrio muy residencial Estacionamientos y bodegas Estacionamientos: 1 Bodegas: 1"
"portal inmobiliario","Providencia","03-01-2020","Aparment","Propiedades usadas","100 m²","3.0","3.0","2.0","6.790 UF","https://www.portalinmobiliario.com/MLC-518231503-propiedad-en-metro-pedro-de-valdivia-_JM#position=38&type=item&tracking_id=f973b25a-3cb2-42df-90e6-e838c3557883","Descripción UBICACION A PASOS DEL METRO PEDRO DE VALDIVIA costanera centros comerciales restaurantes rápidos accesos a importantes avenidas. De 100 m2 útil con vista despejada al Nor Poniente muy iluminado. 1 BODEGA y 1 ESTACIONAMIENTO EN SUBTERRANEO."
